Cancer code,ICD Code,Country,Label,Sex,Number,ASR (World),Crude rate,Cumulative risk
40,C00-97/C44,784,All cancers excl. non-melanoma skin cancer,0,5445,103.4,54.0,11.5
1,C00-06,784,"Lip, oral cavity",0,94,1.8,0.93,0.21
2,C07-08,784,Salivary glands,0,13,0.15,0.13,0.02
3,C09-10,784,Oropharynx,0,12,0.16,0.12,0.02
4,C11,784,Nasopharynx,0,36,0.56,0.36,0.09
5,C12-13,784,Hypopharynx,0,2,0.02,0.02,0.00
6,C15,784,Oesophagus,0,33,0.97,0.33,0.11
7,C16,784,Stomach,0,164,3.9,1.6,0.45
41,C18-C21,784,Colorectum,0,550,11.5,5.5,1.4
11,C22,784,Liver and intrahepatic bile ducts,0,89,2.7,0.88,0.28
12,C23,784,Gallbladder,0,19,0.39,0.19,0.06
13,C25,784,Pancreas,0,85,2.4,0.84,0.26
14,C32,784,Larynx,0,54,1.4,0.54,0.16
15,C33-34,784,"Trachea, bronchus and lung",0,249,6.2,2.5,0.75
16,C43,784,Melanoma of skin,0,31,0.45,0.31,0.07
18,C45,784,Mesothelioma,0,10,0.22,0.10,0.03
19,C46,784,Kaposi sarcoma,0,5,0.11,0.05,0.02
20,C50,784,Breast,0,1142,57.1,36.3,6.4
21,C51,784,Vulva,0,3,0.10,0.10,0.01
22,C52,784,Vagina,0,2,0.11,0.06,0.01
23,C53,784,Cervix uteri,0,138,5.7,4.4,0.65
24,C54,784,Corpus uteri,0,152,10.3,4.8,1.3
25,C56,784,Ovary,0,105,5.4,3.3,0.62
26,C60,784,Penis,0,3,0.11,0.04,0.01
27,C61,784,Prostate,0,310,13.8,4.5,1.6
28,C62,784,Testis,0,42,0.57,0.61,0.05
29,C64,784,Kidney,0,122,2.7,1.2,0.32
30,C67,784,Bladder,0,229,6.1,2.3,0.70
31,C70-72,784," Brain, central nervous system",0,133,2.1,1.3,0.23
32,C73,784,Thyroid,0,444,5.4,4.4,0.58
33,C81,784,Hodgkin lymphoma,0,95,1.4,0.94,0.14
34,C82-86+C88,784,Non-Hodgkin lymphoma,0,211,4.0,2.1,0.48
35,C90,784,Multiple myeloma,0,69,1.5,0.68,0.20
36,C91-95,784,Leukaemia,0,297,5.6,3.0,0.56
