Cancer code,ICD Code,Country,Label,Sex,Number,ASR (World),Crude rate,Cumulative risk
40,C00-97/C44,478,All cancers excl. non-melanoma skin cancer,0,3202,103.1,65.3,10.9
1,C00-06,478,"Lip, oral cavity",0,50,1.7,1.0,0.18
2,C07-08,478,Salivary glands,0,25,0.82,0.51,0.10
3,C09-10,478,Oropharynx,0,6,0.22,0.12,0.03
4,C11,478,Nasopharynx,0,12,0.35,0.24,0.04
5,C12-13,478,Hypopharynx,0,1,0.03,0.02,0.00
6,C15,478,Oesophagus,0,49,1.8,1.0,0.19
7,C16,478,Stomach,0,148,5.2,3.0,0.61
41,C18-C21,478,Colorectum,0,183,6.2,3.7,0.71
11,C22,478,Liver and intrahepatic bile ducts,0,291,9.3,5.9,1.0
12,C23,478,Gallbladder,0,14,0.44,0.29,0.05
13,C25,478,Pancreas,0,48,1.8,0.98,0.20
14,C32,478,Larynx,0,18,0.65,0.37,0.08
15,C33-34,478,"Trachea, bronchus and lung",0,55,1.9,1.1,0.23
16,C43,478,Melanoma of skin,0,14,0.55,0.29,0.06
18,C45,478,Mesothelioma,0,0,0.00,0.00,0.00
19,C46,478,Kaposi sarcoma,0,21,0.55,0.43,0.05
20,C50,478,Breast,0,600,34.5,24.6,3.6
21,C51,478,Vulva,0,13,0.86,0.53,0.09
22,C52,478,Vagina,0,8,0.46,0.33,0.05
23,C53,478,Cervix uteri,0,468,28.3,19.2,3.1
24,C54,478,Corpus uteri,0,39,2.7,1.6,0.34
25,C56,478,Ovary,0,81,4.8,3.3,0.52
26,C60,478,Penis,0,0,0.00,0.00,0.00
27,C61,478,Prostate,0,286,26.5,11.6,3.2
28,C62,478,Testis,0,7,0.37,0.28,0.04
29,C64,478,Kidney,0,47,1.2,0.96,0.13
30,C67,478,Bladder,0,66,2.3,1.4,0.26
31,C70-72,478," Brain, central nervous system",0,40,1.3,0.82,0.13
32,C73,478,Thyroid,0,35,1.1,0.71,0.12
33,C81,478,Hodgkin lymphoma,0,23,0.52,0.47,0.05
34,C82-86+C88,478,Non-Hodgkin lymphoma,0,99,2.6,2.0,0.27
35,C90,478,Multiple myeloma,0,29,1.0,0.59,0.13
36,C91-95,478,Leukaemia,0,54,1.5,1.1,0.15
