Cancer code,ICD Code,Country,Label,Sex,Number,ASR (World),Crude rate,Cumulative risk
40,C00-97/C44,748,All cancers excl. non-melanoma skin cancer,0,1073,131.2,90.6,12.8
1,C00-06,748,"Lip, oral cavity",0,7,1.1,0.59,0.14
2,C07-08,748,Salivary glands,0,0,0.00,0.00,0.00
3,C09-10,748,Oropharynx,0,2,0.27,0.17,0.05
4,C11,748,Nasopharynx,0,1,0.08,0.08,0.01
5,C12-13,748,Hypopharynx,0,0,0.00,0.00,0.00
6,C15,748,Oesophagus,0,13,1.9,1.1,0.22
7,C16,748,Stomach,0,8,1.3,0.68,0.13
41,C18-C21,748,Colorectum,0,37,4.9,3.1,0.57
11,C22,748,Liver and intrahepatic bile ducts,0,31,4.0,2.6,0.36
12,C23,748,Gallbladder,0,0,0.00,0.00,0.00
13,C25,748,Pancreas,0,9,1.4,0.76,0.18
14,C32,748,Larynx,0,2,0.27,0.17,0.03
15,C33-34,748,"Trachea, bronchus and lung",0,29,4.1,2.5,0.42
16,C43,748,Melanoma of skin,0,3,0.36,0.25,0.02
18,C45,748,Mesothelioma,0,0,0.00,0.00,0.00
19,C46,748,Kaposi sarcoma,0,96,8.8,8.1,0.74
20,C50,748,Breast,0,106,26.2,17.7,2.8
21,C51,748,Vulva,0,24,5.1,4.0,0.52
22,C52,748,Vagina,0,3,0.73,0.50,0.07
23,C53,748,Cervix uteri,0,417,95.9,69.4,9.6
24,C54,748,Corpus uteri,0,2,0.58,0.33,0.05
25,C56,748,Ovary,0,14,3.0,2.3,0.35
26,C60,748,Penis,0,22,6.8,3.8,0.74
27,C61,748,Prostate,0,101,41.0,17.3,4.0
28,C62,748,Testis,0,0,0.00,0.00,0.00
29,C64,748,Kidney,0,5,0.51,0.42,0.04
30,C67,748,Bladder,0,7,1.1,0.59,0.12
31,C70-72,748," Brain, central nervous system",0,6,0.47,0.51,0.03
32,C73,748,Thyroid,0,4,0.66,0.34,0.10
33,C81,748,Hodgkin lymphoma,0,7,0.60,0.59,0.05
34,C82-86+C88,748,Non-Hodgkin lymphoma,0,29,3.1,2.5,0.32
35,C90,748,Multiple myeloma,0,4,0.56,0.34,0.06
36,C91-95,748,Leukaemia,0,12,1.2,1.0,0.07
