Cancer code,ICD Code,Country,Label,Sex,Number,ASR (World),Crude rate,Cumulative risk
40,C00-97/C44,72,All cancers excl. non-melanoma skin cancer,0,1258,65.0,51.5,6.9
1,C00-06,72,"Lip, oral cavity",0,32,1.8,1.3,0.20
2,C07-08,72,Salivary glands,0,2,0.13,0.08,0.02
3,C09-10,72,Oropharynx,0,4,0.26,0.16,0.04
4,C11,72,Nasopharynx,0,6,0.32,0.25,0.04
5,C12-13,72,Hypopharynx,0,5,0.30,0.20,0.05
6,C15,72,Oesophagus,0,128,7.5,5.2,0.91
7,C16,72,Stomach,0,20,1.1,0.82,0.12
41,C18-C21,72,Colorectum,0,47,2.4,1.9,0.28
11,C22,72,Liver and intrahepatic bile ducts,0,26,1.5,1.1,0.18
12,C23,72,Gallbladder,0,0,0.00,0.00,0.00
13,C25,72,Pancreas,0,14,0.75,0.57,0.10
14,C32,72,Larynx,0,21,1.3,0.86,0.16
15,C33-34,72,"Trachea, bronchus and lung",0,59,3.4,2.4,0.43
16,C43,72,Melanoma of skin,0,10,0.57,0.41,0.07
18,C45,72,Mesothelioma,0,0,0.00,0.00,0.00
19,C46,72,Kaposi sarcoma,0,132,5.1,5.4,0.42
20,C50,72,Breast,0,91,8.3,7.2,0.89
21,C51,72,Vulva,0,15,1.2,1.2,0.12
22,C52,72,Vagina,0,3,0.19,0.24,0.02
23,C53,72,Cervix uteri,0,253,22.8,20.1,2.5
24,C54,72,Corpus uteri,0,11,1.1,0.88,0.13
25,C56,72,Ovary,0,22,2.1,1.8,0.27
26,C60,72,Penis,0,14,1.8,1.2,0.19
27,C61,72,Prostate,0,76,12.1,6.4,1.2
28,C62,72,Testis,0,0,0.00,0.00,0.00
29,C64,72,Kidney,0,9,0.47,0.37,0.05
30,C67,72,Bladder,0,6,0.36,0.25,0.02
31,C70-72,72," Brain, central nervous system",0,12,0.52,0.49,0.03
32,C73,72,Thyroid,0,3,0.17,0.12,0.03
33,C81,72,Hodgkin lymphoma,0,11,0.48,0.45,0.04
34,C82-86+C88,72,Non-Hodgkin lymphoma,0,58,2.8,2.4,0.29
35,C90,72,Multiple myeloma,0,16,0.94,0.66,0.13
36,C91-95,72,Leukaemia,0,22,1.1,0.90,0.12
