Cancer code,ICD Code,Country,Label,Sex,Number,ASR (World),Crude rate,Cumulative risk
40,C00-97/C44,404,All cancers excl. non-melanoma skin cancer,0,29091,103.2,51.8,11.0
1,C00-06,404,"Lip, oral cavity",0,438,1.7,0.78,0.19
2,C07-08,404,Salivary glands,0,87,0.32,0.15,0.04
3,C09-10,404,Oropharynx,0,55,0.21,0.10,0.03
4,C11,404,Nasopharynx,0,619,1.9,1.1,0.22
5,C12-13,404,Hypopharynx,0,112,0.41,0.20,0.05
6,C15,404,Oesophagus,0,3132,12.4,5.6,1.4
7,C16,404,Stomach,0,1595,6.2,2.8,0.75
41,C18-C21,404,Colorectum,0,2116,8.0,3.8,0.86
11,C22,404,Liver and intrahepatic bile ducts,0,819,2.8,1.5,0.32
12,C23,404,Gallbladder,0,366,1.4,0.65,0.19
13,C25,404,Pancreas,0,872,3.5,1.6,0.43
14,C32,404,Larynx,0,236,0.88,0.42,0.11
15,C33-34,404,"Trachea, bronchus and lung",0,822,3.1,1.5,0.43
16,C43,404,Melanoma of skin,0,94,0.40,0.17,0.04
18,C45,404,Mesothelioma,0,7,0.02,0.01,0.00
19,C46,404,Kaposi sarcoma,0,383,0.85,0.68,0.09
20,C50,404,Breast,0,3398,19.6,12.0,2.2
21,C51,404,Vulva,0,82,0.56,0.29,0.06
22,C52,404,Vagina,0,32,0.21,0.11,0.04
23,C53,404,Cervix uteri,0,3591,21.4,12.7,2.4
24,C54,404,Corpus uteri,0,257,1.9,0.91,0.26
25,C56,404,Ovary,0,894,6.1,3.2,0.80
26,C60,404,Penis,0,22,0.17,0.08,0.02
27,C61,404,Prostate,0,2029,24.4,7.3,1.9
28,C62,404,Testis,0,11,0.05,0.04,0.01
29,C64,404,Kidney,0,334,0.96,0.59,0.11
30,C67,404,Bladder,0,272,1.3,0.48,0.11
31,C70-72,404," Brain, central nervous system",0,634,2.0,1.1,0.22
32,C73,404,Thyroid,0,144,0.60,0.26,0.07
33,C81,404,Hodgkin lymphoma,0,182,0.42,0.32,0.04
34,C82-86+C88,404,Non-Hodgkin lymphoma,0,1089,3.5,1.9,0.35
35,C90,404,Multiple myeloma,0,677,2.6,1.2,0.31
36,C91-95,404,Leukaemia,0,1252,3.8,2.2,0.40
