Cancer code,ICD Code,Country,Label,Sex,Number,ASR (World),Crude rate,Cumulative risk
40,C00-97/C44,854,All cancers excl. non-melanoma skin cancer,0,10903,97.4,49.3,11.0
1,C00-06,854,"Lip, oral cavity",0,166,1.5,0.75,0.19
2,C07-08,854,Salivary glands,0,65,0.63,0.29,0.11
3,C09-10,854,Oropharynx,0,14,0.16,0.06,0.02
4,C11,854,Nasopharynx,0,0,0.00,0.00,0.00
5,C12-13,854,Hypopharynx,0,20,0.17,0.09,0.02
6,C15,854,Oesophagus,0,300,3.0,1.4,0.42
7,C16,854,Stomach,0,343,3.7,1.6,0.52
41,C18-C21,854,Colorectum,0,362,2.6,1.6,0.24
11,C22,854,Liver and intrahepatic bile ducts,0,1864,16.6,8.4,1.9
12,C23,854,Gallbladder,0,38,0.40,0.17,0.06
13,C25,854,Pancreas,0,655,6.1,3.0,0.68
14,C32,854,Larynx,0,58,0.56,0.26,0.08
15,C33-34,854,"Trachea, bronchus and lung",0,340,3.7,1.5,0.49
16,C43,854,Melanoma of skin,0,11,0.13,0.05,0.02
18,C45,854,Mesothelioma,0,0,0.00,0.00,0.00
19,C46,854,Kaposi sarcoma,0,65,0.44,0.29,0.04
20,C50,854,Breast,0,818,13.2,7.4,1.5
21,C51,854,Vulva,0,26,0.30,0.24,0.03
22,C52,854,Vagina,0,22,0.35,0.20,0.04
23,C53,854,Cervix uteri,0,775,13.0,7.0,1.6
24,C54,854,Corpus uteri,0,121,2.4,1.1,0.44
25,C56,854,Ovary,0,432,7.1,3.9,0.83
26,C60,854,Penis,0,0,0.00,0.00,0.00
27,C61,854,Prostate,0,772,25.0,7.0,2.5
28,C62,854,Testis,0,22,0.18,0.20,0.01
29,C64,854,Kidney,0,229,1.3,1.0,0.12
30,C67,854,Bladder,0,580,5.9,2.6,0.74
31,C70-72,854," Brain, central nervous system",0,305,2.2,1.4,0.27
32,C73,854,Thyroid,0,44,0.47,0.20,0.09
33,C81,854,Hodgkin lymphoma,0,18,0.10,0.08,0.01
34,C82-86+C88,854,Non-Hodgkin lymphoma,0,253,1.7,1.1,0.20
35,C90,854,Multiple myeloma,0,143,1.4,0.65,0.19
36,C91-95,854,Leukaemia,0,468,2.7,2.1,0.27
