Cancer code,ICD Code,Country,Label,Sex,Number,ASR (World),Crude rate,Cumulative risk
40,C00-97/C44,266,All cancers excl. non-melanoma skin cancer,0,1088,69.0,46.7,7.4
1,C00-06,266,"Lip, oral cavity",0,23,1.7,0.99,0.20
2,C07-08,266,Salivary glands,0,3,0.20,0.13,0.03
3,C09-10,266,Oropharynx,0,8,0.61,0.34,0.07
4,C11,266,Nasopharynx,0,6,0.42,0.26,0.05
5,C12-13,266,Hypopharynx,0,2,0.15,0.09,0.02
6,C15,266,Oesophagus,0,24,1.6,1.0,0.18
7,C16,266,Stomach,0,36,2.2,1.5,0.24
41,C18-C21,266,Colorectum,0,67,4.2,2.9,0.51
11,C22,266,Liver and intrahepatic bile ducts,0,146,8.6,6.3,0.92
12,C23,266,Gallbladder,0,6,0.37,0.26,0.04
13,C25,266,Pancreas,0,48,3.3,2.1,0.36
14,C32,266,Larynx,0,16,1.2,0.69,0.15
15,C33-34,266,"Trachea, bronchus and lung",0,41,2.9,1.8,0.34
16,C43,266,Melanoma of skin,0,2,0.13,0.09,0.01
18,C45,266,Mesothelioma,0,0,0.00,0.00,0.00
19,C46,266,Kaposi sarcoma,0,32,1.6,1.4,0.15
20,C50,266,Breast,0,113,13.2,9.9,1.4
21,C51,266,Vulva,0,0,0.00,0.00,0.00
22,C52,266,Vagina,0,2,0.16,0.17,0.01
23,C53,266,Cervix uteri,0,139,17.8,12.1,1.9
24,C54,266,Corpus uteri,0,7,1.0,0.61,0.15
25,C56,266,Ovary,0,47,6.2,4.1,0.71
26,C60,266,Penis,0,0,0.00,0.00,0.00
27,C61,266,Prostate,0,69,12.3,5.8,1.5
28,C62,266,Testis,0,1,0.06,0.08,0.01
29,C64,266,Kidney,0,15,0.87,0.64,0.10
30,C67,266,Bladder,0,11,0.80,0.47,0.06
31,C70-72,266," Brain, central nervous system",0,15,0.75,0.64,0.08
32,C73,266,Thyroid,0,3,0.28,0.13,0.04
33,C81,266,Hodgkin lymphoma,0,1,0.05,0.04,0.00
34,C82-86+C88,266,Non-Hodgkin lymphoma,0,47,2.7,2.0,0.27
35,C90,266,Multiple myeloma,0,13,0.88,0.56,0.10
36,C91-95,266,Leukaemia,0,22,1.0,0.94,0.10
