Cancer code,ICD Code,Country,Label,Sex,Number,ASR (World),Crude rate,Cumulative risk
40,C00-97/C44,364,All cancers excl. non-melanoma skin cancer,0,86711,95.9,100.8,9.1
1,C00-06,364,"Lip, oral cavity",0,447,0.49,0.52,0.04
2,C07-08,364,Salivary glands,0,89,0.10,0.10,0.01
3,C09-10,364,Oropharynx,0,88,0.10,0.10,0.01
4,C11,364,Nasopharynx,0,114,0.12,0.13,0.01
5,C12-13,364,Hypopharynx,0,39,0.04,0.05,0.01
6,C15,364,Oesophagus,0,3344,3.7,3.9,0.37
7,C16,364,Stomach,0,13845,15.4,16.1,1.5
41,C18-C21,364,Colorectum,0,6739,7.4,7.8,0.74
11,C22,364,Liver and intrahepatic bile ducts,0,5645,6.3,6.6,0.63
12,C23,364,Gallbladder,0,421,0.47,0.49,0.05
13,C25,364,Pancreas,0,3251,3.6,3.8,0.40
14,C32,364,Larynx,0,1874,2.1,2.2,0.23
15,C33-34,364,"Trachea, bronchus and lung",0,9895,11.0,11.5,1.2
16,C43,364,Melanoma of skin,0,278,0.31,0.32,0.03
18,C45,364,Mesothelioma,0,39,0.04,0.05,0.00
19,C46,364,Kaposi sarcoma,0,109,0.12,0.13,0.01
20,C50,364,Breast,0,5305,11.0,12.5,1.2
21,C51,364,Vulva,0,14,0.03,0.03,0.00
22,C52,364,Vagina,0,16,0.03,0.04,0.00
23,C53,364,Cervix uteri,0,743,1.6,1.7,0.18
24,C54,364,Corpus uteri,0,596,1.3,1.4,0.15
25,C56,364,Ovary,0,1228,2.7,2.9,0.30
26,C60,364,Penis,0,21,0.05,0.05,0.00
27,C61,364,Prostate,0,4743,10.3,10.9,0.73
28,C62,364,Testis,0,118,0.24,0.27,0.02
29,C64,364,Kidney,0,727,0.81,0.85,0.09
30,C67,364,Bladder,0,1955,2.2,2.3,0.19
31,C70-72,364," Brain, central nervous system",0,5744,6.3,6.7,0.64
32,C73,364,Thyroid,0,446,0.50,0.52,0.06
33,C81,364,Hodgkin lymphoma,0,606,0.66,0.70,0.07
34,C82-86+C88,364,Non-Hodgkin lymphoma,0,1837,2.0,2.1,0.21
35,C90,364,Multiple myeloma,0,1027,1.2,1.2,0.13
36,C91-95,364,Leukaemia,0,5499,6.2,6.4,0.58
