Cancer code,ICD Code,Country,Label,Sex,Number,ASR (World),Crude rate,Cumulative risk
40,C00-97/C44,408,All cancers excl. non-melanoma skin cancer,0,42644,113.5,164.1,12.5
1,C00-06,408,"Lip, oral cavity",0,175,0.44,0.67,0.05
2,C07-08,408,Salivary glands,0,39,0.11,0.15,0.01
3,C09-10,408,Oropharynx,0,49,0.13,0.19,0.02
4,C11,408,Nasopharynx,0,220,0.60,0.85,0.07
5,C12-13,408,Hypopharynx,0,59,0.15,0.23,0.02
6,C15,408,Oesophagus,0,1523,4.0,5.9,0.48
7,C16,408,Stomach,0,4369,11.4,16.8,1.4
41,C18-C21,408,Colorectum,0,4220,11.0,16.2,1.3
11,C22,408,Liver and intrahepatic bile ducts,0,5791,15.3,22.3,1.8
12,C23,408,Gallbladder,0,840,2.1,3.2,0.25
13,C25,408,Pancreas,0,1752,4.5,6.7,0.52
14,C32,408,Larynx,0,386,1.0,1.5,0.13
15,C33-34,408,"Trachea, bronchus and lung",0,12432,32.1,47.8,3.8
16,C43,408,Melanoma of skin,0,49,0.13,0.19,0.02
18,C45,408,Mesothelioma,0,63,0.15,0.24,0.02
19,C46,408,Kaposi sarcoma,0,4,0.01,0.02,0.00
20,C50,408,Breast,0,1796,9.8,13.5,1.0
21,C51,408,Vulva,0,30,0.15,0.23,0.02
22,C52,408,Vagina,0,12,0.06,0.09,0.01
23,C53,408,Cervix uteri,0,1237,6.8,9.3,0.71
24,C54,408,Corpus uteri,0,186,0.98,1.4,0.11
25,C56,408,Ovary,0,807,4.3,6.1,0.47
26,C60,408,Penis,0,23,0.15,0.18,0.01
27,C61,408,Prostate,0,267,2.0,2.1,0.17
28,C62,408,Testis,0,13,0.09,0.10,0.01
29,C64,408,Kidney,0,689,1.9,2.7,0.22
30,C67,408,Bladder,0,770,2.0,3.0,0.24
31,C70-72,408," Brain, central nervous system",0,833,2.5,3.2,0.26
32,C73,408,Thyroid,0,159,0.43,0.61,0.05
33,C81,408,Hodgkin lymphoma,0,63,0.20,0.24,0.02
34,C82-86+C88,408,Non-Hodgkin lymphoma,0,425,1.2,1.6,0.14
35,C90,408,Multiple myeloma,0,163,0.42,0.63,0.05
36,C91-95,408,Leukaemia,0,1115,3.6,4.3,0.34
